right_hip_roll,right_hip_pitch,right_knee,left_hip_roll,left_hip_pitch,left_knee,torso,left_hip_yaw,right_hip_yaw,left_ankle,right_ankle,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow
0.191476,-0.357852,0.765064,-0.172263,-0.342598,0.788152,0.003645,-0.003112,0.064083,-0.743444,-0.666293,0.223680,0.001107,0.252541,0.262071,0.207309,0.044787,-0.279825,0.306407
0.190112,-0.358597,0.768491,-0.171528,-0.344485,0.791104,0.003573,-0.003108,0.063830,-0.740459,-0.662733,0.224608,0.001115,0.245388,0.254135,0.208744,0.044635,-0.273546,0.298873
0.188617,-0.359275,0.772065,-0.170726,-0.346300,0.793558,0.003569,-0.003105,0.063623,-0.737765,-0.659281,0.225663,0.001104,0.238303,0.247651,0.210489,0.044501,-0.267785,0.291408
0.187236,-0.359995,0.775674,-0.169859,-0.348673,0.796400,0.003610,-0.003124,0.063326,-0.735288,-0.657031,0.226615,0.001103,0.233093,0.241953,0.212304,0.044211,-0.263284,0.284146
0.185880,-0.360581,0.778197,-0.168859,-0.350368,0.798074,0.003606,-0.003120,0.063008,-0.732559,-0.654309,0.227603,0.001093,0.227814,0.234781,0.214180,0.043739,-0.257520,0.276820
0.184415,-0.361120,0.781373,-0.167749,-0.351792,0.800611,0.003602,-0.003094,0.062735,-0.729469,-0.651015,0.228533,0.001082,0.222945,0.227916,0.215979,0.043423,-0.251742,0.270808
0.182529,-0.361480,0.784667,-0.166418,-0.352989,0.802473,0.003598,-0.003091,0.062372,-0.726935,-0.647819,0.229389,0.001099,0.217318,0.220563,0.217774,0.043190,-0.245977,0.263671
0.181137,-0.361995,0.787815,-0.165491,-0.354630,0.804945,0.003638,-0.003110,0.061855,-0.723903,-0.644979,0.230142,0.001107,0.211307,0.213412,0.219217,0.042674,-0.239907,0.257290
0.179882,-0.362377,0.790552,-0.164388,-0.355889,0.806938,0.003656,-0.003084,0.061293,-0.721042,-0.642263,0.230931,0.001115,0.206286,0.207914,0.220914,0.042095,-0.233665,0.251266
0.178584,-0.362690,0.793631,-0.163353,-0.356967,0.808843,0.003630,-0.003080,0.060800,-0.718388,-0.640392,0.231617,0.001095,0.200538,0.201504,0.222744,0.041773,-0.229257,0.244701
0.177378,-0.363137,0.796454,-0.162231,-0.357866,0.810467,0.003626,-0.003077,0.060174,-0.715566,-0.638435,0.232248,0.001094,0.195540,0.195241,0.224626,0.041470,-0.224489,0.238125
0.175797,-0.363672,0.799590,-0.160912,-0.358718,0.812865,0.003599,-0.003051,0.059438,-0.712959,-0.635990,0.232824,0.001093,0.190369,0.189596,0.226202,0.041194,-0.219995,0.233010
0.174551,-0.364162,0.802706,-0.159306,-0.359990,0.814856,0.003551,-0.003070,0.058482,-0.709839,-0.632977,0.233462,0.001092,0.185787,0.183833,0.227913,0.041010,-0.215774,0.226855
0.173508,-0.364540,0.805621,-0.158302,-0.361681,0.817701,0.003524,-0.003044,0.057019,-0.707181,-0.630679,0.234099,0.001090,0.181347,0.177898,0.229229,0.040845,-0.211167,0.220950
0.172422,-0.364807,0.808529,-0.157168,-0.363257,0.820056,0.003520,-0.003018,0.055536,-0.704618,-0.628976,0.234817,0.001089,0.177860,0.172738,0.230742,0.040634,-0.207148,0.215346
0.171449,-0.365206,0.810409,-0.156301,-0.364587,0.822047,0.003560,-0.002993,0.054410,-0.702088,-0.627594,0.235651,0.001088,0.173857,0.166933,0.232270,0.040397,-0.202037,0.210173
0.169992,-0.365649,0.813348,-0.155479,-0.365826,0.824075,0.003623,-0.003011,0.053574,-0.699518,-0.625663,0.236385,0.001087,0.169209,0.161953,0.233659,0.040088,-0.197069,0.206085
0.168140,-0.366114,0.815495,-0.154748,-0.367438,0.826292,0.003618,-0.003008,0.053027,-0.697370,-0.623691,0.237234,0.001085,0.164205,0.157167,0.234864,0.039562,-0.192294,0.200934
0.166359,-0.366467,0.818064,-0.154018,-0.368980,0.828298,0.003614,-0.003004,0.052679,-0.694386,-0.621849,0.238146,0.001093,0.159108,0.152418,0.236140,0.039209,-0.188000,0.195429
0.165021,-0.366864,0.820504,-0.153333,-0.370386,0.830505,0.003610,-0.002935,0.052420,-0.691733,-0.619912,0.238983,0.001092,0.154753,0.147731,0.237043,0.039109,-0.184002,0.190275
0.163400,-0.367349,0.823186,-0.152561,-0.371636,0.832681,0.003584,-0.002953,0.052249,-0.689419,-0.617474,0.240062,0.001082,0.150901,0.143133,0.238061,0.039028,-0.180455,0.185654
0.161541,-0.367832,0.825999,-0.151703,-0.372840,0.834550,0.003602,-0.002994,0.052166,-0.686948,-0.615060,0.241104,0.001062,0.148125,0.139585,0.238970,0.038947,-0.177072,0.181355
0.159752,-0.368205,0.828203,-0.151044,-0.374150,0.835826,0.003576,-0.002968,0.051974,-0.684104,-0.613568,0.241981,0.001079,0.144627,0.135058,0.239850,0.038874,-0.174450,0.177039
0.158470,-0.368491,0.830006,-0.150232,-0.375655,0.837921,0.003593,-0.002921,0.051825,-0.681303,-0.612277,0.242893,0.001069,0.141501,0.130827,0.241007,0.038793,-0.171081,0.173433
0.157213,-0.368775,0.831941,-0.149532,-0.376588,0.839574,0.003567,-0.002918,0.051590,-0.679019,-0.610872,0.243534,0.001068,0.137941,0.126372,0.242331,0.038676,-0.167538,0.168670
0.156089,-0.369125,0.834351,-0.148745,-0.377716,0.842029,0.003541,-0.002914,0.051398,-0.676247,-0.609013,0.244164,0.001075,0.134492,0.121798,0.243609,0.038487,-0.163718,0.164227
0.154946,-0.369562,0.836605,-0.148112,-0.378733,0.843769,0.003428,-0.002889,0.051185,-0.673902,-0.606701,0.244821,0.001065,0.131025,0.117751,0.244517,0.038201,-0.159390,0.160337
0.153849,-0.370173,0.838814,-0.147241,-0.379791,0.846133,0.003402,-0.002886,0.051017,-0.671678,-0.604538,0.245575,0.001073,0.127488,0.113868,0.245620,0.037897,-0.155252,0.156689
0.152862,-0.370826,0.840936,-0.146219,-0.381304,0.847729,0.003442,-0.002882,0.050848,-0.669182,-0.603023,0.246461,0.001072,0.124707,0.110742,0.246551,0.037665,-0.152077,0.152868
0.152030,-0.371674,0.842972,-0.145068,-0.382748,0.849254,0.003503,-0.002944,0.050701,-0.666459,-0.601091,0.247364,0.001070,0.121005,0.107237,0.247364,0.037522,-0.148627,0.148901
0.151265,-0.372911,0.844854,-0.143811,-0.384147,0.851075,0.003542,-0.002919,0.050576,-0.663965,-0.599208,0.248354,0.001078,0.117414,0.104023,0.248149,0.037389,-0.145724,0.144814
0.150436,-0.374320,0.847492,-0.142730,-0.385325,0.852579,0.003516,-0.002937,0.050408,-0.662099,-0.597659,0.249511,0.001068,0.113780,0.100456,0.248862,0.037247,-0.143085,0.141610
0.149391,-0.375292,0.850206,-0.141955,-0.386327,0.854704,0.003512,-0.002912,0.050219,-0.659971,-0.596691,0.250737,0.001084,0.110540,0.096794,0.249457,0.036928,-0.140605,0.138209
0.148219,-0.376413,0.852061,-0.141355,-0.387825,0.856310,0.003530,-0.002952,0.050095,-0.657927,-0.596053,0.251739,0.001074,0.107768,0.093269,0.249928,0.036361,-0.138080,0.135276
0.146681,-0.377403,0.854060,-0.140690,-0.389494,0.858386,0.003504,-0.002948,0.049992,-0.656056,-0.595665,0.253031,0.001064,0.105361,0.089675,0.250557,0.035963,-0.135535,0.132683
0.145298,-0.378757,0.855529,-0.140049,-0.390640,0.859647,0.003500,-0.002923,0.049890,-0.654073,-0.595472,0.254259,0.001080,0.103778,0.086857,0.251212,0.035708,-0.133456,0.129942
0.144026,-0.380045,0.857062,-0.139451,-0.391416,0.860582,0.003496,-0.002920,0.049658,-0.651963,-0.595377,0.255431,0.001079,0.101943,0.083433,0.252078,0.035498,-0.130998,0.127028
0.142734,-0.381243,0.858861,-0.138834,-0.392148,0.862081,0.003491,-0.002916,0.049405,-0.649971,-0.595246,0.256777,0.001078,0.100469,0.080628,0.253013,0.035367,-0.128852,0.124427
0.141058,-0.382008,0.860428,-0.138152,-0.392642,0.863401,0.003509,-0.002913,0.049089,-0.647834,-0.595115,0.258006,0.001068,0.098591,0.077779,0.253955,0.035211,-0.126532,0.121144
0.139665,-0.382965,0.862448,-0.137601,-0.393200,0.864652,0.003483,-0.002888,0.048665,-0.646222,-0.594967,0.259118,0.001075,0.096590,0.074860,0.254719,0.035072,-0.124065,0.118148
0.138468,-0.383813,0.863699,-0.136858,-0.393735,0.866598,0.003479,-0.002885,0.048156,-0.644798,-0.594854,0.260518,0.001074,0.094415,0.072203,0.255641,0.034977,-0.121552,0.115515
0.137445,-0.384745,0.865175,-0.136094,-0.394162,0.867977,0.003475,-0.002881,0.047691,-0.643359,-0.594715,0.261686,0.001073,0.092677,0.070313,0.256507,0.034883,-0.119299,0.113066
0.136467,-0.385718,0.866461,-0.135396,-0.394481,0.869112,0.003471,-0.002856,0.047163,-0.641494,-0.594479,0.262835,0.001071,0.090207,0.068301,0.257284,0.034806,-0.116264,0.110724
0.135620,-0.386860,0.867837,-0.134636,-0.394799,0.871020,0.003467,-0.002832,0.046550,-0.639798,-0.594112,0.263770,0.001079,0.087590,0.066598,0.258244,0.034721,-0.113211,0.108793
0.134667,-0.387722,0.869838,-0.133940,-0.394925,0.872243,0.003441,-0.002828,0.045832,-0.637818,-0.593439,0.264555,0.001069,0.085055,0.064746,0.259289,0.034653,-0.110317,0.106258
0.134058,-0.388603,0.871688,-0.133375,-0.395029,0.873450,0.003458,-0.002846,0.045137,-0.635771,-0.592338,0.265207,0.001068,0.082602,0.063051,0.260140,0.034577,-0.107808,0.103704
0.133428,-0.389483,0.873561,-0.132661,-0.395134,0.875067,0.003454,-0.002843,0.044230,-0.633782,-0.590672,0.265858,0.001058,0.080206,0.061182,0.261374,0.034518,-0.105609,0.101080
0.132863,-0.390276,0.875124,-0.131948,-0.395259,0.876202,0.003407,-0.002839,0.043304,-0.631893,-0.588817,0.266639,0.001065,0.078521,0.059671,0.262771,0.034441,-0.104095,0.098411
0.132512,-0.391088,0.876164,-0.131215,-0.395364,0.877068,0.003191,-0.002793,0.042188,-0.630505,-0.586713,0.267418,0.001064,0.076512,0.057786,0.263956,0.034409,-0.102458,0.096127
0.132098,-0.392069,0.877097,-0.130186,-0.395553,0.878703,0.003166,-0.002726,0.041394,-0.629521,-0.585355,0.268440,0.001054,0.074533,0.055980,0.265095,0.034341,-0.101002,0.094501
0.131727,-0.392941,0.878239,-0.129202,-0.395764,0.880016,0.003225,-0.002744,0.040856,-0.628651,-0.584417,0.269538,0.001053,0.072533,0.053878,0.266180,0.034265,-0.099825,0.092855
0.131399,-0.394194,0.879168,-0.128262,-0.396038,0.881274,0.003285,-0.002783,0.040298,-0.627480,-0.583499,0.270399,0.001051,0.070639,0.051729,0.266993,0.034181,-0.098801,0.091388
0.131156,-0.395253,0.880094,-0.127663,-0.396333,0.882991,0.003302,-0.002801,0.039678,-0.626259,-0.582600,0.271327,0.001059,0.068823,0.049636,0.267717,0.034053,-0.097930,0.089999
0.130891,-0.396288,0.881362,-0.126938,-0.396585,0.884084,0.003298,-0.002840,0.038974,-0.624615,-0.581720,0.272254,0.001057,0.067413,0.047949,0.268605,0.033864,-0.097235,0.088763
0.130670,-0.397301,0.882588,-0.126299,-0.396815,0.884897,0.003294,-0.002837,0.038251,-0.622768,-0.580435,0.273015,0.001048,0.065906,0.046065,0.269465,0.033520,-0.096293,0.087355
0.130448,-0.398564,0.883732,-0.125597,-0.396961,0.886131,0.003290,-0.002833,0.036961,-0.621149,-0.579352,0.273687,0.001046,0.064478,0.044336,0.270315,0.033116,-0.095227,0.086350
0.130290,-0.399972,0.884900,-0.124918,-0.397170,0.887441,0.003223,-0.002809,0.035357,-0.619768,-0.578435,0.274289,0.001054,0.063152,0.042785,0.271258,0.032523,-0.094138,0.085148
0.130069,-0.401061,0.886420,-0.124178,-0.397295,0.888472,0.003198,-0.002763,0.034388,-0.618691,-0.577572,0.274942,0.001052,0.062228,0.041163,0.272303,0.031949,-0.092878,0.083699
0.129806,-0.402148,0.887267,-0.123438,-0.397420,0.889632,0.003194,-0.002718,0.033716,-0.617702,-0.576858,0.275378,0.001042,0.061257,0.039794,0.273113,0.031833,-0.091570,0.082353
0.129480,-0.403002,0.887903,-0.122428,-0.397566,0.891143,0.003211,-0.002714,0.033339,-0.616793,-0.575801,0.276038,0.001050,0.060362,0.038354,0.274076,0.031708,-0.090365,0.080960
0.129092,-0.403833,0.888354,-0.121503,-0.397670,0.892049,0.003249,-0.002774,0.033131,-0.615791,-0.574393,0.276730,0.001048,0.059817,0.037388,0.275132,0.031558,-0.089486,0.079496
0.128641,-0.404767,0.888713,-0.120705,-0.397815,0.892756,0.003287,-0.002771,0.032986,-0.614869,-0.572303,0.277318,0.001047,0.059173,0.036376,0.276082,0.031339,-0.088310,0.077812
0.128170,-0.405782,0.889136,-0.120077,-0.397982,0.893724,0.003242,-0.002767,0.032945,-0.614069,-0.570611,0.278042,0.001046,0.058655,0.035390,0.277099,0.031095,-0.086989,0.076380
0.127533,-0.406775,0.889624,-0.119471,-0.398190,0.895029,0.003238,-0.002785,0.032926,-0.613398,-0.569831,0.278594,0.001053,0.058064,0.034605,0.278260,0.030723,-0.085522,0.074604
0.126856,-0.407515,0.890294,-0.118928,-0.398357,0.895900,0.003171,-0.002781,0.032865,-0.612635,-0.569746,0.279273,0.001035,0.057400,0.033970,0.279316,0.030455,-0.084083,0.072833
0.126179,-0.408212,0.891184,-0.118449,-0.398481,0.896575,0.003125,-0.002757,0.032825,-0.611976,-0.569643,0.279737,0.001034,0.056762,0.033212,0.280172,0.030263,-0.082524,0.071214
0.125171,-0.408949,0.892124,-0.117929,-0.398606,0.897196,0.003080,-0.002754,0.032784,-0.611293,-0.569558,0.280251,0.001032,0.056347,0.032555,0.281275,0.030022,-0.081043,0.069771
0.124020,-0.409705,0.893269,-0.117389,-0.398751,0.897751,0.003055,-0.002750,0.032744,-0.610304,-0.569481,0.280807,0.001040,0.055884,0.031703,0.282264,0.029661,-0.079786,0.068331
0.123037,-0.410542,0.894776,-0.116830,-0.398979,0.898591,0.003052,-0.002726,0.032704,-0.609088,-0.569404,0.281116,0.001038,0.055521,0.031049,0.283039,0.029284,-0.078041,0.067141
0.122159,-0.411544,0.896396,-0.116188,-0.399207,0.899506,0.003089,-0.002723,0.032664,-0.607772,-0.569310,0.281423,0.001028,0.055108,0.030422,0.283871,0.029052,-0.076373,0.066272
0.121305,-0.412461,0.897922,-0.115465,-0.399477,0.900199,0.003106,-0.002740,0.032623,-0.606332,-0.569216,0.281612,0.001036,0.054722,0.029649,0.284575,0.028516,-0.074808,0.065455
0.120638,-0.413707,0.899508,-0.114868,-0.399787,0.900736,0.003123,-0.002757,0.032562,-0.604598,-0.569131,0.281758,0.001026,0.054336,0.028828,0.285023,0.028006,-0.073319,0.064664
0.119766,-0.414619,0.900317,-0.114209,-0.400097,0.901156,0.003119,-0.002733,0.032522,-0.603410,-0.569045,0.281904,0.001025,0.053926,0.028205,0.285376,0.027649,-0.071663,0.063923
0.118751,-0.415405,0.900763,-0.113634,-0.400385,0.901510,0.003095,-0.002709,0.032482,-0.602749,-0.568968,0.282051,0.001015,0.053419,0.027560,0.285772,0.027006,-0.070450,0.063233
0.117656,-0.416005,0.901079,-0.113102,-0.400756,0.902083,0.003091,-0.002706,0.032400,-0.602275,-0.568874,0.282205,0.001014,0.052963,0.026989,0.285998,0.026424,-0.068825,0.062667
0.116769,-0.416562,0.901253,-0.112571,-0.401147,0.902848,0.003067,-0.002682,0.032319,-0.601794,-0.568780,0.282351,0.001021,0.052507,0.026443,0.286156,0.025750,-0.067424,0.061980
0.116069,-0.417262,0.901363,-0.112143,-0.401516,0.903726,0.003063,-0.002658,0.032238,-0.601230,-0.568653,0.282497,0.001020,0.052077,0.025924,0.286315,0.025195,-0.066244,0.061319
0.115617,-0.418103,0.901485,-0.111634,-0.401947,0.904436,0.003079,-0.002675,0.032177,-0.600775,-0.568509,0.282660,0.001018,0.051720,0.025356,0.286456,0.024432,-0.065092,0.060586
0.115145,-0.419108,0.901608,-0.111126,-0.402438,0.905132,0.003076,-0.002652,0.032096,-0.600339,-0.568381,0.282832,0.001009,0.051389,0.025058,0.286648,0.023519,-0.064234,0.059830
0.114735,-0.420007,0.901731,-0.110680,-0.402949,0.905775,0.003072,-0.002669,0.031974,-0.600004,-0.568262,0.283003,0.001016,0.050937,0.024735,0.286806,0.022759,-0.063233,0.059174
0.114346,-0.420721,0.901866,-0.110256,-0.403581,0.906826,0.003068,-0.002645,0.031852,-0.599770,-0.568169,0.283199,0.000998,0.050364,0.024487,0.286947,0.022378,-0.062378,0.058688
0.113999,-0.421351,0.901989,-0.109934,-0.404314,0.908040,0.003044,-0.002662,0.031751,-0.599587,-0.568075,0.283379,0.001005,0.049600,0.024262,0.287089,0.022225,-0.061599,0.058107
0.113673,-0.421837,0.902112,-0.109654,-0.405046,0.908908,0.003040,-0.002659,0.031650,-0.599395,-0.567965,0.283567,0.001004,0.048716,0.024015,0.287230,0.022155,-0.061063,0.057503
0.113326,-0.422322,0.902247,-0.109455,-0.406123,0.909735,0.003036,-0.002635,0.031509,-0.599187,-0.567888,0.283763,0.001019,0.047859,0.023864,0.287388,0.022111,-0.060673,0.056755
0.113042,-0.422806,0.902357,-0.109297,-0.407197,0.910853,0.003032,-0.002632,0.031429,-0.598921,-0.567795,0.283950,0.001018,0.046811,0.023689,0.287546,0.022050,-0.060380,0.056105
0.112737,-0.423249,0.902492,-0.109160,-0.408086,0.912147,0.003028,-0.002628,0.031308,-0.598530,-0.567709,0.284163,0.001008,0.045885,0.023563,0.287696,0.021980,-0.060207,0.055457
0.112494,-0.423609,0.902615,-0.109043,-0.408811,0.912803,0.003045,-0.002625,0.031187,-0.597998,-0.567599,0.284358,0.000999,0.044914,0.023390,0.287837,0.021878,-0.060011,0.054954
0.112251,-0.424009,0.902750,-0.108946,-0.409818,0.914028,0.003041,-0.002642,0.031026,-0.596919,-0.567514,0.284604,0.001006,0.043585,0.023216,0.287978,0.021759,-0.059768,0.054261
0.112089,-0.424328,0.902911,-0.108809,-0.410539,0.915389,0.003017,-0.002679,0.030906,-0.596050,-0.567429,0.284841,0.001004,0.042163,0.023067,0.288161,0.021657,-0.059549,0.053473
0.111948,-0.424646,0.903059,-0.108672,-0.411582,0.916229,0.003033,-0.002676,0.030806,-0.594983,-0.567344,0.285077,0.001011,0.040793,0.022870,0.288319,0.021604,-0.059282,0.052663
0.111826,-0.424862,0.903232,-0.108514,-0.412542,0.916777,0.003050,-0.002652,0.030687,-0.593878,-0.567250,0.285330,0.001018,0.039162,0.022721,0.288485,0.021536,-0.059015,0.052023
0.111685,-0.425038,0.903405,-0.108357,-0.413419,0.917260,0.003046,-0.002649,0.030608,-0.592957,-0.567149,0.285591,0.001009,0.038062,0.022526,0.288634,0.021475,-0.058750,0.051431
0.111523,-0.425133,0.903590,-0.108239,-0.414073,0.917629,0.003022,-0.002646,0.030528,-0.591989,-0.567064,0.285835,0.000999,0.036773,0.022378,0.288792,0.021407,-0.058484,0.050865
0.111381,-0.425248,0.903851,-0.108082,-0.414585,0.918073,0.002998,-0.002662,0.030470,-0.591055,-0.566970,0.286038,0.001006,0.035630,0.022230,0.288966,0.021355,-0.058219,0.050276
0.111260,-0.425323,0.904224,-0.107945,-0.415155,0.918529,0.002994,-0.002639,0.030411,-0.589877,-0.566852,0.286240,0.000997,0.034704,0.022083,0.289148,0.021278,-0.057931,0.049427
0.111098,-0.425478,0.904810,-0.107807,-0.415705,0.919022,0.002990,-0.002656,0.030332,-0.588528,-0.566742,0.286451,0.001004,0.033995,0.021983,0.289339,0.021218,-0.057763,0.048651
0.110977,-0.425634,0.905407,-0.107650,-0.416273,0.919426,0.002987,-0.002632,0.030253,-0.587265,-0.566649,0.286669,0.001002,0.033144,0.021813,0.289521,0.021167,-0.057475,0.048019
0.110835,-0.425889,0.906179,-0.107492,-0.416860,0.919841,0.002983,-0.002609,0.030175,-0.586391,-0.566531,0.286929,0.000993,0.032462,0.021690,0.289752,0.021131,-0.057307,0.047413
0.110674,-0.426163,0.907061,-0.107335,-0.417526,0.920206,0.002979,-0.002645,0.030096,-0.585977,-0.566430,0.287262,0.000992,0.032042,0.021544,0.290032,0.021096,-0.057116,0.046879
0.110552,-0.426437,0.908215,-0.107198,-0.418111,0.920545,0.002975,-0.002622,0.030038,-0.585859,-0.566345,0.287619,0.000990,0.031693,0.021422,0.290369,0.021069,-0.056901,0.046251
0.110391,-0.426711,0.909691,-0.107021,-0.418834,0.920884,0.002971,-0.002619,0.029979,-0.585733,-0.566252,0.287942,0.000989,0.031369,0.021347,0.290836,0.021034,-0.056733,0.045673
0.110269,-0.427004,0.910815,-0.106864,-0.419516,0.921221,0.002948,-0.002595,0.029921,-0.585615,-0.566151,0.288323,0.000988,0.031093,0.021226,0.291254,0.021007,-0.056566,0.045237
0.110088,-0.427237,0.912185,-0.106687,-0.420136,0.921571,0.002944,-0.002612,0.029863,-0.585513,-0.566066,0.288752,0.000987,0.030841,0.021128,0.291801,0.020964,-0.056423,0.044896
0.109966,-0.427489,0.913441,-0.106530,-0.420676,0.921858,0.002940,-0.002609,0.029804,-0.585387,-0.565965,0.289302,0.000977,0.030496,0.021007,0.292543,0.020937,-0.056327,0.044673
0.109805,-0.427682,0.914370,-0.106333,-0.421095,0.922194,0.002936,-0.002605,0.029726,-0.585293,-0.565888,0.289892,0.000984,0.030268,0.020909,0.293332,0.020902,-0.056207,0.044311
0.109683,-0.427815,0.915112,-0.106176,-0.421633,0.922518,0.002932,-0.002622,0.029708,-0.585175,-0.565787,0.290513,0.000975,0.030018,0.020812,0.294233,0.020851,-0.056041,0.043995
0.109522,-0.427947,0.915964,-0.106000,-0.422209,0.922877,0.002929,-0.002599,0.029650,-0.585065,-0.565694,0.291376,0.000990,0.029816,0.020738,0.295302,0.020807,-0.055875,0.043564
0.109361,-0.428179,0.916999,-0.105843,-0.422823,0.923261,0.002925,-0.002595,0.029592,-0.584955,-0.565617,0.292318,0.000980,0.029590,0.020664,0.296418,0.020764,-0.055733,0.043250
0.109199,-0.428489,0.917760,-0.105686,-0.423634,0.923841,0.002961,-0.002612,0.029494,-0.584853,-0.565524,0.293534,0.000979,0.029388,0.020568,0.297579,0.020729,-0.055591,0.043007
0.109078,-0.428917,0.918729,-0.105549,-0.424738,0.924507,0.002976,-0.002608,0.029397,-0.584736,-0.565447,0.294722,0.000978,0.029280,0.020518,0.298577,0.020703,-0.055378,0.042835
0.108877,-0.429284,0.920286,-0.105412,-0.425820,0.925060,0.002992,-0.002625,0.029280,-0.584626,-0.565362,0.295924,0.000976,0.029102,0.020398,0.299677,0.020676,-0.055213,0.042686
0.108736,-0.429789,0.921717,-0.105276,-0.426939,0.925440,0.002988,-0.002621,0.029183,-0.584516,-0.565261,0.296970,0.000983,0.028994,0.020325,0.300605,0.020649,-0.055025,0.042537
0.108555,-0.430195,0.922813,-0.105139,-0.427858,0.925672,0.002965,-0.002598,0.029145,-0.584406,-0.565152,0.298070,0.000974,0.028864,0.020252,0.301692,0.020606,-0.054814,0.042342
0.108374,-0.430599,0.924126,-0.104963,-0.428717,0.925805,0.002922,-0.002614,0.029107,-0.584288,-0.565043,0.299240,0.000973,0.028756,0.020156,0.302865,0.020587,-0.054650,0.042194
0.108174,-0.430964,0.924886,-0.104806,-0.429593,0.925902,0.002898,-0.002572,0.029030,-0.584170,-0.564958,0.300455,0.000971,0.028673,0.020106,0.303915,0.020552,-0.054463,0.042046
0.107994,-0.431289,0.925400,-0.104611,-0.430487,0.926011,0.002934,-0.002588,0.029012,-0.584044,-0.564866,0.301715,0.000970,0.028542,0.020010,0.304882,0.020525,-0.054276,0.042038
0.107794,-0.431535,0.925668,-0.104415,-0.431711,0.926096,0.002969,-0.002585,0.028935,-0.583926,-0.564773,0.302788,0.000969,0.028482,0.019915,0.305695,0.020499,-0.054066,0.042006
0.107634,-0.431761,0.925802,-0.104220,-0.432698,0.926192,0.002985,-0.002581,0.028858,-0.583816,-0.564688,0.303971,0.000968,0.028375,0.019796,0.306522,0.020464,-0.053787,0.041928
0.107454,-0.432006,0.925887,-0.103928,-0.433409,0.926289,0.002981,-0.002578,0.028761,-0.583698,-0.564587,0.305111,0.000966,0.028292,0.019724,0.307419,0.020445,-0.053463,0.041850
0.107274,-0.432271,0.925985,-0.103597,-0.434002,0.926386,0.002957,-0.002574,0.028704,-0.583581,-0.564511,0.306145,0.000965,0.028209,0.019606,0.308378,0.020402,-0.053139,0.041703
0.107133,-0.432573,0.926094,-0.103208,-0.434478,0.926483,0.002953,-0.002552,0.028647,-0.583471,-0.564410,0.307113,0.000972,0.028103,0.019511,0.309335,0.020383,-0.052724,0.041510
0.106972,-0.432876,0.926179,-0.102762,-0.434836,0.926579,0.002911,-0.002548,0.028609,-0.583361,-0.564325,0.308110,0.000978,0.028020,0.019348,0.310417,0.020341,-0.052402,0.041364
0.106831,-0.433158,0.926288,-0.102239,-0.435135,0.926688,0.002887,-0.002545,0.028533,-0.583251,-0.564232,0.309097,0.000961,0.027914,0.019162,0.311544,0.020330,-0.052035,0.041217
0.106690,-0.433556,0.926386,-0.101794,-0.435375,0.926773,0.002884,-0.002561,0.028495,-0.583133,-0.564140,0.309987,0.000952,0.027831,0.018953,0.312383,0.020295,-0.051714,0.041048
0.106550,-0.433972,0.926483,-0.101273,-0.435518,0.926882,0.002919,-0.002538,0.028458,-0.583024,-0.564047,0.311001,0.000951,0.027726,0.018631,0.313402,0.020268,-0.051486,0.041063
0.106428,-0.434445,0.926580,-0.100772,-0.435604,0.926978,0.002953,-0.002535,0.028401,-0.582914,-0.563970,0.311910,0.000957,0.027621,0.018423,0.314315,0.020233,-0.051235,0.040985
0.106248,-0.434898,0.926677,-0.100273,-0.435689,0.927087,0.002949,-0.002531,0.028286,-0.582804,-0.563886,0.312722,0.000964,0.027516,0.018079,0.315014,0.020214,-0.050893,0.040954
0.106050,-0.435331,0.926775,-0.099793,-0.435736,0.927196,0.002945,-0.002567,0.028210,-0.582670,-0.563793,0.313398,0.000955,0.027411,0.017759,0.315702,0.020180,-0.050575,0.040877
0.105851,-0.435706,0.926872,-0.099315,-0.435783,0.927341,0.002922,-0.002544,0.028096,-0.582561,-0.563708,0.313899,0.000962,0.027283,0.017507,0.316256,0.020153,-0.050189,0.040777
0.105614,-0.436137,0.926969,-0.098818,-0.435849,0.927497,0.002880,-0.002541,0.027981,-0.582419,-0.563616,0.314344,0.000960,0.027133,0.017234,0.316713,0.020126,-0.049872,0.040677
0.105340,-0.436529,0.927078,-0.098360,-0.435915,0.927678,0.002838,-0.002518,0.027925,-0.582310,-0.563499,0.314671,0.000951,0.026984,0.016916,0.317021,0.020091,-0.049487,0.040601
0.105084,-0.436958,0.927164,-0.097769,-0.436001,0.927953,0.002834,-0.002553,0.027869,-0.582184,-0.563376,0.314957,0.000958,0.026834,0.016644,0.317367,0.020065,-0.049195,0.040546
0.104791,-0.437348,0.927273,-0.097103,-0.436086,0.928289,0.002849,-0.002530,0.027774,-0.582067,-0.563252,0.315274,0.000949,0.026685,0.016304,0.317650,0.020046,-0.048835,0.040402
